Frame,Sub Frame,ACCX1,ACCY1,ACCZ1,GYROX1,GYROY1,GYROZ1,ACCX2,ACCY2,ACCZ2,GYROX2,GYROY2,GYROZ2
240,1,11569.3,-2537.55,1035.98,-24.159,22.9706,-25.3329,6236.88,9198.4,-2741.26,-15.8238,28.9028,9.11567
241,0,11767.3,-2732.67,921.843,-25.6684,24.4336,-26.7357,6146.11,9149.58,-2750.95,-15.2297,27.9744,8.27926
241,1,11827.3,-2921.83,981.472,-26.3104,24.9996,-27.5752,6143.46,9126.7,-2787.97,-14.7415,27.6373,7.89654
242,0,11854.9,-3162.33,1077.24,-26.1743,24.8328,-28.1546,6135.18,9094.44,-2733.12,-13.7214,26.2529,8.77858
242,1,11846.5,-3359.98,1147.92,-24.7285,24.7561,-28.7947,6125.57,9148.11,-2753.24,-13.1408,25.5645,9.54173
243,0,11777.2,-3626.75,1242.43,-21.667,25.0299,-29.4198,6418.24,9348.98,-2696.02,-12.4099,24.7576,12.0682
243,1,11658.8,-3812.53,1372.86,-17.0505,24.5743,-29.7557,6635.28,9545.4,-2628.92,-11.8757,24.4666,13.0484
244,0,11586.8,-3803.29,1551.14,-12.0049,23.8883,-30.1822,6976.07,9781.11,-2575.05,-11.677,24.8163,14.2963
244,1,11462.5,-3712.37,1918.28,-7.71973,22.7155,-30.6243,7134.6,9887.96,-2554.63,-11.6463,25.0303,14.7864
245,0,11346.3,-3515.05,2516.47,-4.83624,19.5943,-31.0512,7186.13,9891.67,-2480.54,-11.4638,26.2475,13.6762
245,1,11337.7,-3235.03,3226.24,-3.75096,15.0077,-31.3411,7164.72,9855.8,-2420.61,-11.2655,26.8289,13.1558
246,0,11497.8,-2923.82,3835.81,-3.91702,12.5027,-31.1743,7021.27,9805.54,-2293.89,-11.9953,28.5788,10.2803
246,1,11664.3,-2571.94,4341.13,-4.11566,12.4383,-30.7781,6829.77,9756.45,-2244.59,-12.0279,29.1007,8.96418
247,0,11713.6,-2215.19,4656.32,-5.28725,14.1126,-30.0318,6504.43,9504.29,-2040.28,-13.5029,30.4088,5.28185
247,1,11616.9,-1936.11,4821.71,-7.77,16.7791,-29.6345,6322.08,9369.82,-1947.74,-14.1157,30.808,3.44646
248,0,11447,-1746.83,4808.85,-9.93597,20.01,-29.0256,6091.27,9355.34,-1709.94,-15.2873,31.888,-1.10373
248,1,11150.3,-1446.64,4488.57,-13.3932,20.808,-29.2066,6127.74,9478.39,-1622.09,-15.762,32.2105,-2.65225
249,0,11413.6,-997.943,3443.64,-21.1444,20.7014,-30.242,6230.77,10218.2,-1317.44,-17.4356,32.0126,-3.68692
249,1,12218.6,-1127.14,2123.36,-29.0279,28.3833,-30.777,6196.31,10406.5,-1123.08,-17.9422,31.6774,-3.88748
250,0,12553.8,-1641.52,1062.15,-31.8274,44.0732,-30.5342,5345.6,9362.28,-701.122,-16.7859,29.7143,-3.47638
250,1,11821.8,-2151.62,467.604,-29.7611,55.6405,-30.6094,4915.61,8891.13,-480.225,-16.0374,28.7659,-3.49057
251,0,10714.6,-2428.59,130.942,-24.8105,55.6757,-31.3553,4366.87,8497.76,62.3737,-13.0396,25.6466,0.342491
251,1,10138.9,-2265.36,-440.688,-19.3074,46.6636,-32.133,4163.59,8530.23,248.967,-11.6624,24.1778,2.42216
252,0,10403.2,-1677.02,-1443.15,-16.7859,39.9321,-32.2258,5022.41,10089.6,608.582,-10.3835,20.3279,7.52037
252,1,11112.7,-1116.51,-2533.76,-18.5473,33.7601,-31.1455,5440.56,10722.2,738.589,-9.8631,18.629,9.19198
253,0,11546.7,-968.492,-3038.95,-25.5661,30.6738,-28.9216,5826.77,11086.9,1093.42,-9.17817,14.9616,7.24496
253,1,11783.9,-1112.99,-3188.93,-30.6493,28.54,-25.874,5935.24,11170.2,1261.64,-8.41578,12.959,4.75992
254,0,11664.9,-1084.74,-2790.13,-31.5094,20.184,-23.6006,5814.57,11025.6,1676.31,-6.63444,10.0817,-0.873646
254,1,11510.3,-1126.33,-1845.21,-25.6676,3.27683,-22.4252,5781.98,10951.1,1870.94,-5.96065,9.16168,-3.24552
255,0,11889.9,-944.94,-1062.9,-11.5346,-14.5764,-21.5562,5913.41,10977.3,2314.31,-6.18846,8.59871,-8.72379
255,1,12741.6,-148.765,-1016.08,4.7915,-23.4814,-21.3871,6039.2,10967.9,2535.29,-6.14358,8.50591,-11.3093
256,0,13561.9,844.784,-1391.53,14.3788,-21.6229,-22.5434,6131.42,10935.6,2866.42,-6.96465,10.6359,-15.145
256,1,14187.1,1290.07,-1449.8,16.9953,-13.186,-23.2463,6231.94,10945.1,2986.73,-7.39301,12.8018,-17.2998
257,0,14700.8,1347.95,-1191.62,17.5299,-5.9399,-22.806,6710,11434.9,3218.53,-9.5383,18.1301,-19.128
257,1,14932.4,1166.35,-748.945,16.7549,7.30799,-21.116,6840.28,11683.5,3373.27,-10.5177,20.4407,-19.9536
258,0,14932.7,1070.28,-476.761,14.5467,21.3964,-18.8756,6689.7,11669.4,3568.21,-11.5681,25.782,-22.1603
258,1,14809.6,778.7,-257.729,9.56699,32.3927,-16.4672,6594.93,11612,3689.33,-11.6621,28.0933,-23.2766
259,0,14639.6,-49.9395,-136.604,1.90322,44.2489,-13.8,6102.62,11457.7,3825.69,-10.6726,30.3007,-26.1072
259,1,14243.8,-1167.75,-79.0836,-2.92111,55.3188,-11.0105,5852.81,11303.2,3864.24,-10.0008,30.8387,-27.3317
260,0,13563.1,-2012.37,-113.627,-3.70456,64.1944,-7.97743,4693.8,10342.5,3989.67,-5.90769,27.8263,-30.7705
260,1,12288.1,-2380.65,-211.715,-3.65854,69.7945,-4.86767,4106.49,9884.77,4056.92,-3.75172,26.2816,-32.2097
261,0,10529,-2474.34,-196.414,-3.52163,62.9893,-2.53373,2886.22,8684.98,4054.6,3.55239,19.2521,-34.7815
261,1,9185.99,-2151.89,-167.624,-3.52125,43.7845,-1.46456,2399.2,8154.95,4033.07,7.23809,15.6734,-35.6554
262,0,8451.26,-1674.31,9.21734,-4.58622,30.6561,-1.14358,1892.41,7278.91,3761.85,15.2586,7.12064,-34.7124
262,1,7944.71,-1175.14,274.899,-6.62757,16.3356,-0.732471,1643.81,6832.21,3547.27,18.672,3.2037,-34.1621
263,0,7372.69,-607.851,455.863,-9.11185,4.11787,-0.290302,1466.76,6542.64,3053.55,24.4854,-2.53458,-31.0277
263,1,7034.55,-298.415,532.628,-12.6768,-5.86908,0.227801,1506.96,6460.76,2776.34,27.0717,-5.33327,-29.1786
264,0,6785.56,-90.1045,664.144,-14.7082,-13.906,0.867854,1705.52,6488.23,2214.52,30.5573,-9.73237,-25.7079
264,1,6737.25,183.889,714.647,-13.2355,-17.5725,1.6755,1819.47,6497.86,1896.51,31.9202,-11.5996,-23.9952
265,0,6813.75,602.62,546.237,-12.12,-15.6607,2.11843,2293.89,6634.05,1310.75,31.9666,-12.681,-20.4947
265,1,6845.01,782.769,305.643,-13.366,-7.33271,2.56021,2486.3,6640.4,1044.05,31.86,-13.0791,-18.7057
266,0,6603.72,693.353,201.203,-14.1609,3.44312,3.73257,2632.15,6519.64,631.673,30.6884,-12.5621,-15.5549
266,1,6249.44,512.659,100.736,-13.2187,11.6046,5.04373,2648.05,6487.08,466.944,29.8485,-12.4693,-13.9343
267,0,5964.36,425.053,-64.3591,-11.8162,16.0616,5.73095,2735.17,6291.18,71.4296,26.9113,-11.7242,-10.1142
267,1,5874.23,408.219,-253.486,-11.3265,17.4989,5.99057,2767.7,6242.84,-78.9638,25.6562,-11.3265,-8.40044
268,0,5933.89,374.76,-394.849,-10.7329,18.0937,5.99095,2893.13,6105.51,-311.972,22.3999,-10.6872,-4.90025
268,1,5981.86,342.416,-505.012,-10.0468,18.7794,5.51925,2963.96,6028.66,-427.283,20.7938,-10.3053,-3.46103
269,0,6079.89,270.679,-599.605,-9.28478,18.3245,4.63567,3088.28,5954.51,-569.551,17.5978,-9.69627,-1.25438
269,1,6213.93,209.575,-636.828,-7.89882,16.3299,3.79697,3137.58,5914.91,-591.413,15.9921,-9.60347,-0.0467796
270,0,6363.55,217.827,-548.467,-6.40473,13.6781,3.04992,3306.05,5808.54,-659.445,12.1418,-9.3147,1.39977
270,1,6495.27,164.13,-391.714,-3.11585,11.208,2.50076,3393.71,5807.07,-699.077,10.7777,-9.11605,1.92054
271,0,6612.61,315.676,-374.64,-0.765053,9.2863,2.01296,3583.75,5721.15,-664.473,7.53716,-8.53773,1.54049
271,1,6620.01,420.085,-286.309,-0.533061,7.51801,1.61643,3740.74,5667.12,-640.471,6.05269,-8.21675,1.49371
272,0,6594.87,424.993,-56.6751,-0.837939,5.29335,1.47875,3801.93,5581.05,-636.858,3.90663,-7.44055,0.246569
272,1,6585.26,467.969,160.097,-0.868998,3.73676,1.50905,3840.24,5547.38,-679.864,2.86662,-7.14949,-0.684928
273,0,6584.05,548.138,393.465,-1.4013,2.09118,1.70694,4003.98,5498.38,-593.971,1.83117,-6.40397,-2.31403
273,1,6594.81,566.236,530.159,-1.99609,0.231611,1.85957,4034.27,5500.64,-553.076,1.34184,-6.29545,-2.98743
274,0,6662.93,593.702,652.218,-3.13815,-1.613,1.89024,4227.74,5710.94,-529.163,0.73285,-5.33746,-5.51315
274,1,6799.29,531.662,835.262,-4.66216,-2.71208,1.93588,4352.54,5779.6,-443.092,0.411871,-4.63491,-6.98038
275,0,6902.35,374.969,1093.72,-5.60862,-3.42883,1.81431,4482.91,5905.04,-341.331,0.68531,-4.0102,-10.481
275,1,6999.29,226.469,1375.03,-6.75105,-5.0123,1.58575,4488,5990.2,-298.115,0.792683,-3.79583,-12.2243
276,0,7253.95,98.3566,1675.46,-7.98591,-6.62872,1.70694,4659.93,6219.69,-206.081,1.24905,-3.18721,-14.8121
276,1,7660.76,6.11255,1938.91,-9.57051,-6.78402,2.45284,4696.28,6334.97,-170.003,1.67626,-2.66835,-16.0205
277,0,8119.21,-179.221,2159.24,-10.5933,-3.46712,3.6413,4773.86,6664.8,-70.8307,2.45284,-1.32879,-18.0753
277,1,8486.92,-388.736,2208.66,-10.7471,-0.415676,4.32851,4792.02,6777.97,-34.7234,2.59165,-1.09718,-18.9933
278,0,8814.94,-644.812,2071.27,-10.321,5.21829,5.50086,4852.91,6988.24,30.9902,3.61062,-0.200168,-19.7699
278,1,8882.52,-781.565,1957.4,-9.08765,12.9599,6.49257,4903.27,7133.37,52.6724,4.23724,0.213225,-20.0456
279,0,8809.61,-894.048,1898.68,-7.80678,17.7382,7.43751,4877.06,7402.36,138.684,5.47019,0.426449,-19.2852
279,1,8793.89,-1135.61,1825.71,-5.35508,16.6962,8.09366,4897.27,7527.28,192.681,5.99057,0.715988,-18.6137
280,0,8964.74,-1321.36,1823.15,-3.4476,12.842,8.41426,5055.05,7900.12,236.951,7.13187,0.199407,-15.8287
280,1,9379.74,-1517.6,1908.01,-3.09442,9.44083,8.42998,5140.28,8092.25,313.506,7.77382,0.0456366,-14.6652
281,0,9854.99,-1868.05,2085.04,-1.7863,7.51762,8.41464,5317.18,8471.14,446.287,8.59604,-0.0302976,-11.5155
281,1,10300.4,-2014.62,2060.37,2.40074,6.31269,8.96228,5397.68,8619.07,530.219,8.79583,-0.289159,-10.2596
282,0,10574.8,-1872.59,1863.05,5.75782,4.98694,9.69398,5707.15,8929.75,660.561,9.14558,0.136149,-8.26619
282,1,10802.3,-1690.58,1676.21,7.83252,1.43958,10.4257,5794,9084.69,691.939,9.31393,0.624335,-7.75887
283,0,11154,-1571.95,1467.99,9.29669,-1.14016,10.9749,6090.22,9410.96,771.958,9.46618,1.82699,-6.7096
283,1,11521.5,-1492.9,1423.33,11.414,-3.65436,12.3754,6205.74,9532.48,824.75,9.55784,2.46894,-6.25019
284,0,11694.3,-1442.57,1516.54,14.2028,-5.47019,14.3109,6468.6,9868.21,872.604,10.0295,4.75154,-6.67588
284,1,11980,-1420.98,1754.52,16.3081,-7.31404,16.2318,6598.33,10004.1,925.277,10.2742,5.8529,-6.738
285,0,12418,-1438.87,2071.67,17.7267,-7.94179,18.0308,6670.13,10317.2,949.279,11.3089,8.16618,-8.48715
285,1,12790.5,-1456.85,2412.82,19.6917,-6.16234,19.6622,6707.32,10426.7,931.389,11.9658,8.94808,-9.40483
286,0,12997.9,-1438.96,2750.42,21.5217,-2.90185,21.5214,6530.57,10586.8,924.162,13.7161,10.4694,-12.8437
286,1,13038.8,-1281.21,2988.84,22.7727,1.4562,23.5639,6411.79,10668.5,924.162,14.6334,11.2494,-14.648
287,0,12856,-958.248,3123.06,23.0488,5.99907,25.3632,5797.6,10538.4,827.398,17.2205,11.8891,-18.3464
287,1,12339.5,-587.161,3319.21,22.0448,7.59052,27.2074,5565.39,10426.9,787.707,18.4595,12.3926,-20.1968
288,0,11756.4,-271.007,3408.08,21.0228,6.55735,28.3219,4938.13,10351.4,695.702,20.9707,12.7738,-21.659
288,1,11464.9,-242.915,3408.17,18.0545,1.68614,29.6775,4702.27,10372.8,651.253,22.3616,13.1397,-21.7994
289,0,11508.7,-344.586,3365.13,13.0268,-4.06129,31.2932,4864.66,11289.2,298.802,23.8845,14.6921,-18.9691
289,1,12009.5,-506.098,3050.84,8.26923,-5.39653,32.9395,4936.81,11696.7,131.786,24.238,15.4111,-17.3186
290,0,12776.6,-565.002,2300.98,4.35031,0.749471,34.7228,4654.92,12014.7,-204.041,23.9791,17.4502,-13.0115
290,1,13350.5,-487.392,1380.52,0.950251,13.1644,35.8675,4436.71,12016.7,-336.333,24.085,18.3379,-10.9162
291,0,13435.1,-370.091,506.504,-2.20552,27.0515,35.9607,3553.55,11179,-513.206,23.4162,18.6428,-6.24397
291,1,13153.1,-382.983,-406.757,-4.49382,38.8547,35.2301,3130.71,10850.6,-594.907,23.2164,18.9477,-3.15881
292,0,12636.3,-458.363,-1465.93,-6.59729,47.5791,33.6309,2872.28,11082.2,-997.562,22.5928,18.9331,3.03701
292,1,12037.8,-686.703,-2517.09,-8.95962,50.9879,31.8016,2819.14,11256.2,-1144.4,22.3781,18.8112,5.76049
293,0,11580.2,-1075.53,-3508.38,-10.2577,50.1856,30.8395,2767.82,11777.3,-1511.19,20.6895,17.2288,8.45534
293,1,11237.7,-1458.69,-4417.12,-9.89453,44.4622,30.0775,2712.71,11996,-1679.44,20.4871,16.3879,9.17702
294,0,10974.2,-1687.63,-4958.93,-8.46293,33.9663,29.8781,2392.45,12057.1,-1974.64,19.8339,13.5423,5.17594
294,1,10894.9,-1891.09,-4983.7,-9.14407,20.6314,29.8781,2210.01,12028.6,-2111.6,19.8014,12.0287,3.06564
295,0,10931.8,-2546.18,-4518.77,-10.7444,8.32625,29.7411,2004.32,12207.6,-2459.35,19.8324,8.81724,-1.02861
295,1,11175.7,-3343.46,-3966.84,-11.4324,-1.43403,30.1971,1926.17,12337.2,-2557.04,19.7714,7.16597,-2.95599
296,0,11700.7,-4263.77,-3278.81,-9.37946,-7.87246,30.7766,1973.91,12570.3,-2749.33,19.6192,3.80228,-6.27404
296,1,12410.4,-4996.88,-2516.31,-3.54722,-9.90721,30.7777,2052.9,12634.2,-2898.01,19.847,2.47008,-7.81908
297,0,13221.9,-5183.4,-1953.24,3.69279,-6.92738,30.0015,2231.07,12674.8,-3047.57,20.3041,1.23713,-9.95019
297,1,13994.1,-4878.83,-1764.66,8.15008,1.44823,28.5239,2395.17,12721.5,-3142.28,20.6094,0.579838,-10.6098
298,0,14606.1,-4329.64,-1828.99,9.61767,14.262,26.5581,2665.46,12965.3,-3271.45,20.8533,1.62873,-10.8836
298,1,14920.3,-3696.46,-2004.84,10.0453,22.9921,24.9413,2801.1,13018.5,-3333.87,20.9146,2.10347,-10.8843
299,0,15003.2,-2913.83,-2147.41,10.6696,34.1573,22.8846,3121.41,13196.5,-3507.16,21.2341,4.68981,-10.0778
299,1,14961.5,-2404.4,-2225.31,9.84965,46.7639,20.3091,3294.27,13305.7,-3587.66,21.0677,6.00515,-9.68017
300,0,14686.6,-1876.74,-2190.8,6.08943,58.1993,17.3067,3278.94,13256.8,-3678.52,20.1085,9.03366,-8.5845
300,1,14001.3,-1453.86,-2001.91,1.65317,64.3071,14.5164,3219.1,13152.7,-3663.22,19.8171,10.7302,-8.04916
301,0,13216,-1098.29,-1743.4,-2.18943,60.635,12.1073,2984.83,12626.9,-3627.26,18.6305,13.44,-7.4858
301,1,12697.1,-924.341,-1604.26,-5.71106,54.9627,10.4747,2879.09,12369.8,-3602.11,17.9579,14.9072,-6.95198
302,0,11900.6,-1160.64,-1307.8,-6.72228,52.6392,9.25485,2538.54,11551.3,-3463.49,15.584,18.3622,-4.72997
302,1,10716,-1532.9,-868.621,-4.39518,48.1185,7.95941,2366.8,11218.2,-3386.67,14.5433,19.725,-3.75057
303,0,9553.42,-1810.83,-457.903,-0.722438,38.3101,5.97903,2188.63,10421.2,-3132.12,11.6674,23.1029,-1.10287
303,1,8836.7,-2062.21,-169.186,1.38482,30.559,4.651,2124.88,10039.1,-3064.55,10.0472,24.5724,0.16683
304,0,8529.68,-2305.24,41.5933,3.68504,22.1026,3.06678,2053.17,9295.75,-2857.92,7.30705,27.479,1.85653
304,1,8357.21,-2386.97,173.408,5.69838,17.9003,1.43539,2041.03,8884.05,-2758.18,6.00705,28.9167,2.37805
305,0,7976.99,-2376.28,333.716,6.1129,18.3514,0.0325731,1829.62,8011.49,-2526.34,3.57181,32.0518,3.74716
305,1,7364.4,-2377.43,424.874,5.09355,20.1799,-0.852521,1732.26,7677.13,-2430.16,2.48542,33.2313,4.4355
306,0,6777.66,-2508.86,343.769,4.57355,21.766,-1.72114,1573.3,6947.05,-2207.9,0.963305,35.1182,5.97258
306,1,6296.26,-2570.14,182.227,5.42494,23.7314,-2.04249,1511.96,6604.62,-2124.88,0.25962,35.9143,6.55469
307,0,5841.36,-2443.56,2.67699,6.18808,26.6871,-2.02753,1422.33,6096.62,-2017.33,-0.410354,36.1582,8.68467
307,1,5404.38,-2262.8,-150.611,6.34147,28.6866,-2.14911,1375.51,5819.35,-1932.22,-0.472846,36.3564,10.1661
308,0,5091.69,-2113.1,-319.351,6.3871,29.9068,-2.56022,1362.32,5277.86,-1800.68,-0.426829,36.083,12.663
308,1,4861.76,-1967.07,-485.77,6.31117,30.4568,-2.81984,1374.24,5127.15,-1751.38,-0.289919,35.5193,13.7797
309,0,4721.54,-1836.55,-630.656,6.00667,31.0964,-3.23095,1526,4921.72,-1651,0.6232,34.1793,16.5494
309,1,4703.39,-1783.72,-823.278,5.13881,31.3261,-3.62748,1582.55,4875.74,-1586.23,0.960272,33.6436,17.8954
310,0,4728.5,-1719.16,-965.874,5.0606,31.8435,-3.76515,1785.66,4769.49,-1557.47,1.75144,31.7265,20.2394
310,1,4714.23,-1631.79,-1110.67,5.12195,32.6968,-3.87176,1817.27,4702.27,-1540.69,2.0122,30.6868,21.2951
311,0,4617.4,-1418.96,-1084.71,4.93941,32.3336,-4.13063,2009.51,4703.39,-1508.41,2.69675,28.9059,22.0414
311,1,4633.88,-928.638,-1134.7,3.64585,29.6698,-5.25697,2114.01,4685.5,-1498.77,3.0181,28.1255,22.6668
312,0,4800.06,-889.23,-1208.97,-1.51454,25.9207,-7.16142,2323.16,4839.54,-1566.86,3.6877,25.7669,22.8505
312,1,5072.85,-1261.05,-1143.4,-5.2547,21.7444,-7.95675,2410.92,4915.25,-1582.58,3.99372,24.8631,22.7746
313,0,5473.67,-1560.63,-979.511,-6.79708,19.8036,-8.09442,2636.76,5080.17,-1630.35,4.02439,22.946,21.9224
313,1,5766.06,-1798.88,-740.21,-8.12283,20.3337,-7.7903,2821.34,5237.1,-1672.3,3.88748,21.9063,21.3269
314,0,5970.84,-2015.59,-538.978,-8.88635,20.7467,-7.68293,3019.95,5555.16,-1763.16,3.61328,20.7187,19.2571
314,1,6205.38,-2237.03,-357.019,-9.16131,20.245,-7.86548,3170.92,5711.24,-1747.86,3.21713,20.092,18.2781
315,0,6397.04,-2350.99,-257.488,-8.5684,18.9201,-8.29193,3375.47,6065.02,-1855.25,2.01447,18.7222,15.25
315,1,6673.35,-2424.02,-85.3138,-7.48656,16.6655,-9.00792,3497.79,6177.04,-1878.29,1.64634,17.9732,13.9032
316,0,6988.18,-2513.76,131.339,-6.9213,14.6218,-9.8006,3741.68,6424.33,-1900.94,0.459779,16.6793,10.2208
316,1,7300.63,-2570.11,348.022,-6.64672,12.686,-10.4107,3802.02,6586.29,-1982.25,-0.121573,16.2349,8.56802
317,0,7622.63,-2631.12,563.5,-6.40282,11.0542,-10.8226,3919.06,6752.56,-2085.19,-0.456749,15.3981,5.72205
317,1,8002,-2637.24,778.978,-6.25019,10.2144,-11.3254,3949.26,6795.95,-2057.93,-0.503144,14.985,4.08688
318,0,8406.61,-2626.45,969.369,-6.31079,11.2932,-11.7372,3913.39,7024.11,-2136.62,-0.350894,13.9807,0.646869
318,1,8763.45,-2624.05,1151.33,-6.84347,13.9892,-12.24,3898.96,7126.29,-2197.82,-0.259241,13.2478,-0.928837
319,0,9074.75,-2645.55,1390.63,-7.19475,16.0796,-12.4693,3933.6,7360.5,-2268.38,-0.106991,11.4668,-4.06397
319,1,9304.75,-2620.52,1659.96,-6.84537,19.9015,-12.5456,3995.82,7468.65,-2335.45,0.212847,11.1428,-5.3348
320,0,9374.46,-2577.43,1854.05,-5.88585,23.8661,-12.6523,4113.03,7823.54,-2376.19,0.0766927,10.4437,-7.66305
320,1,9344.64,-2523.58,2071.82,-5.2903,27.1446,-12.3635,4121.67,7982.18,-2381.04,-0.0912742,10.2742,-8.64282
321,0,9289.59,-2487.62,2324.37,-4.4071,29.296,-11.9366,4335.44,8494.79,-2422.84,-1.49106,11.0807,-10.4994
321,1,9242.88,-2380.04,2493.35,-3.00542,30.0756,-11.4642,4420.87,8744.65,-2440.88,-2.08813,11.3871,-11.3258
322,0,9242.79,-2228.05,2556.95,-2.62195,29.5897,-11.524,4560.67,9206,-2506.6,-5.00929,14.3689,-12.087
322,1,9371.84,-2066.45,2527.16,-2.89578,29.2533,-11.4485,4656.62,9369.67,-2478.1,-6.34071,16.0961,-12.2258
323,0,9578.86,-1953.82,2431.48,-4.0831,30.1201,-11.4024,4723.66,9687.49,-2396.73,-8.92782,19.2622,-11.328
323,1,9784.79,-1893.89,2303.43,-5.86597,31.157,-11.6763,4683.18,9792.29,-2382.22,-10.6688,21.6587,-10.6715
324,0,10025.3,-1903.35,2061.84,-7.16294,31.8588,-12.0421,4520.55,9717.02,-2309.36,-12.4816,24.416,-7.90183
324,1,10365.1,-1967.91,1776.94,-10.086,33.9746,-12.5449,4440.11,9688.14,-2248.23,-12.714,25.4111,-6.37328
325,0,10622.7,-2119.79,1439.46,-13.7138,37.4637,-13.1393,4382.68,9626.01,-2150.17,-12.3938,26.6287,-1.36664
325,1,10742.6,-2261.12,1271.48,-17.2355,40.8334,-13.7947,4381.36,9537.44,-2078.26,-12.3171,26.9209,1.29356
326,0,10760.7,-2487.17,1126.72,-19.7983,42.8786,-14.3742,4361.09,9467.97,-2020.8,-10.4916,26.799,6.11879
326,1,10659.2,-2838.93,1083.38,-21.3699,42.243,-14.9686,4384.91,9398.55,-1974.09,-9.28477,26.175,9.40181
327,0,10543,-3257.84,1150.27,-21.9812,39.2433,-15.5783,4460.26,9391.23,-1934.57,-7.25988,24.9716,13.7879
327,1,10386.3,-3710.3,1248.42,-20.7953,34.7483,-15.8686,4542.87,9380.51,-1881.93,-6.14433,24.5429,15.2435
328,0,10267.7,-4134.15,1427.82,-17.3994,29.3836,-15.7321,4667.28,9390.03,-1842.39,-4.05885,23.0062,18.3169
328,1,10220.9,-4341.67,1805.75,-12.0669,23.4697,-15.3056,4669.96,9412.77,-1844.71,-3.04954,22.4087,19.4662
329,0,10235.2,-4211.74,2320.34,-6.31986,18.2546,-14.9547,4752.3,9368.62,-1783.81,-1.83154,21.374,19.9686
329,1,10310.5,-3866.04,2868.6,-3.00692,15.6431,-14.8324,4794.37,9348.17,-1794.39,-1.46342,21.1279,20.2589
330,0,10390.7,-3417.25,3333.25,0.314548,13.8595,-15.0909,4765.73,9354.13,-1755.05,-1.50905,20.474,19.8941
330,1,10417.2,-3180.94,3596.97,2.77118,14.0079,-15.2742,4747.72,9352.96,-1723.85,-1.61567,20.2439,19.6648
331,0,10369.4,-2818.64,3856.63,3.88597,15.759,-15.3049,4795.48,9297.99,-1633.02,-2.37654,19.6963,18.4019
331,1,10255.8,-2298.09,4026.84,2.99007,17.2845,-15.1223,4841.02,9344.44,-1553.94,-2.8045,19.786,17.9878
332,0,10459.8,-1794.01,3899.29,-1.21158,19.3105,-14.8784,5431.24,10057.8,-1522.74,-4.73698,19.7411,17.9878
332,1,11073.3,-1420.28,3368.43,-7.88519,24.9438,-14.2238,5812.74,10505.3,-1492.84,-5.77659,19.832,17.9878
333,0,11858.4,-1332.38,2573.88,-14.7609,36.9147,-12.9747,6162.08,10738.9,-1355.39,-7.78576,19.3304,17.4402
333,1,12255.5,-1564.13,1844.6,-20.3882,52.4141,-11.0247,6265.61,10732.1,-1265.43,-8.59719,18.8725,17.1192
334,0,12041,-2079.66,1448.95,-21.0684,63.0808,-9.16433,5891.71,9959.04,-984.566,-8.15653,18.0959,17.1645
334,1,11491.9,-2563.49,1152.07,-18.8,65.5331,-8.53697,5779.57,9677.42,-859.593,-7.94217,17.6377,17.5602
335,0,11113.2,-2863.08,500.385,-11.4011,60.8179,-8.88635,5927.75,9760.97,-596.676,-7.10536,17.1046,21.4252
335,1,11044.4,-2943.63,-59.0984,0.346205,52.0879,-9.48077,6044.02,9856.79,-512.359,-6.78363,16.8143,23.4131
336,0,10957.2,-2741.79,-991.917,12.9379,40.7502,-8.99523,6335.7,10179.5,-275.823,-6.22065,16.7683,25.4384
336,1,11027.5,-2539.33,-1916.41,20.8438,27.293,-8.27848,6390.2,10259.2,-149.734,-5.94531,16.7227,26.3561
337,0,11197.4,-2333.48,-2250.31,23.3974,15.1094,-8.20103,5944.5,9836.24,242.233,-4.7737,16.114,24.6836
337,1,11253.9,-1920.89,-1869.54,21.7571,3.8435,-8.64245,5723.5,9700.1,350.788,-4.2077,15.9603,23.3095
338,0,11390.1,-1273.61,-1234.04,18.4506,-5.76337,-9.51069,5278.88,9694.14,721.073,-3.5987,14.7434,18.5307
338,1,11588.8,-605.552,-709.425,14.1382,-10.8783,-10.5776,5148.71,9673.81,869.051,-3.55155,14.1011,16.0538
339,0,11784,21.7887,-588.974,9.83883,-11.1447,-11.4469,5180.99,10162.4,1051.89,-4.51031,13.0204,10.4834
339,1,11889.5,657.412,-983.202,7.36573,-9.81934,-11.7833,5204.97,10335.8,1175.42,-5.13654,12.546,7.98932
340,0,11958.9,1127.03,-1352.23,3.2849,-7.03244,-11.9662,5234.87,10603.4,1397.8,-6.7043,11.9067,1.03521
340,1,11997.3,1366.81,-1360.05,-3.35767,-3.89201,-11.3276,5225.38,10699.7,1476,-7.24076,11.2509,-2.1779
341,0,11983,1358.82,-1178.27,-12.1654,0.449957,-10.4586,5165.6,10813.2,1655.23,-8.53395,10.9607,-6.97246
341,1,11979.4,1057.63,-827.812,-20.5363,5.34297,-9.7419,5133.2,10803.9,1681.99,-9.05469,10.8234,-8.7038
342,0,12063,346.039,-430.374,-25.0254,9.00415,-9.52754,5063.87,10730.9,1735.66,-9.58738,10.4276,-10.5603
342,1,12309.3,-413.056,-108.198,-26.949,13.2399,-9.78602,4977.68,10726,1782.43,-9.66483,10.1223,-11.3411
343,0,12562,-974.859,-19.1833,-26.3587,19.8667,-10.4257,4654.95,10347.3,1826.7,-9.31469,9.01132,-11.3112
343,1,12550.6,-1420.3,-103.963,-26.5842,30.8804,-10.4728,4474.93,10161.1,1867.42,-9.11605,8.84109,-11.0523
