Frame,Sub Frame,ACCX1,ACCY1,ACCZ1,GYROX1,GYROY1,GYROZ1,ACCX2,ACCY2,ACCZ2,GYROX2,GYROY2,GYROZ2
103,1,-3554.22,-1814.81,13855.3,-39.223,78.1711,-0.198278,-3920.52,-2588.13,13951,-31.5551,65.0612,3.1554
104,0,-3229.8,-1632.86,13335.8,-36.0673,73.7047,-0.289589,-3472.83,-2208.69,13229.2,-27.4089,59.589,2.36292
104,1,-2845.54,-1532.29,12938.3,-33.5063,69.0401,-0.564009,-3306.4,-2036.27,12925.1,-25.9147,57.1952,2.1951
105,0,-2409.8,-1640.01,12661.8,-27.7902,66.4941,0.0304166,-2558.29,-2286.43,12616.3,-18.5222,53.2017,2.39328
105,1,-1960.89,-1727.41,12149.4,-21.2048,67.7285,2.71314,-2176.34,-2371.46,12374.4,-14.7715,52.4542,3.12493
106,0,-1568.23,-1836.34,11759.1,-16.8296,73.1855,6.18873,-1509.61,-2334.35,11707.7,-9.43652,58.2006,7.33188
106,1,-1492.78,-2018.3,11592.7,-12.2108,82.5449,10.3655,-1169.58,-2336.74,11534.1,-6.93608,63.3533,10.4419
107,0,-1847.09,-2230.18,10982.3,-8.64355,89.2831,14.2527,-1703.41,-2639.57,10930.8,-0.656154,76.4316,18.0785
107,1,-2160.75,-2442.07,9879.77,-4.61927,97.0725,22.9565,-1942.89,-2724.6,10596.8,2.21027,82.2102,22.5303
108,0,-2057.84,-2731.76,8819.13,-2.71351,103.323,32.0877,-1667.59,-3258.45,8208.78,4.69488,90.7614,34.6177
108,1,-1997.96,-2731.79,7090.59,-3.44501,103.095,35.7773,-2127.19,-3107.71,7164.68,5.51828,94.1463,35.9454
109,0,-1853.13,-2540.27,4767.06,-7.89589,97.1195,45.563,-2201.48,-2573.81,4373.31,-1.21876,82.9129,49.7088
109,1,-1503.59,-1996.82,2860.02,-11.8747,89.1318,57.3466,-2063.81,-2249.37,2846.78,-4.57305,77.1649,57.454
110,0,-1223.46,-1105.01,1594.63,-11.2807,80.1228,66.6914,-1667.6,-1251.07,1543.18,-4.02449,66.6017,68.4288
110,1,-998.4,132.768,803.312,-8.00336,71.0831,72.3625,-1499.97,-712.3,1005.58,-2.89643,61.6923,73.1401
111,0,-638.089,1211.38,-348.248,-6.79881,59.6962,74.0853,-1146.86,914.413,-387.713,-0.152713,47.3491,76.4784
111,1,-83.8473,2164.28,-1296.39,-5.33552,48.3241,71.6619,-879.886,1564.6,-969.637,1.40236,40.3204,76.8903
112,0,551.81,3217.72,-1496.38,-4.92378,40.9304,68.9179,65.7417,2933.95,-1467.6,3.56686,25.0626,69.6197
112,1,533.927,3964.75,-1063.07,-4.52749,33.4001,59.2388,468.055,3609.23,-1349.16,4.48168,19.3751,64.0553
113,0,420.188,4173.09,96.8528,-5.53341,26.1439,46.8456,114.965,4096.43,-164.124,4.11591,11.449,48.3553
113,1,197.544,3902.58,1225.74,-6.14327,17.4855,30.2302,46.6802,4089.31,499.158,4.32923,6.89047,39.8632
114,0,-319.576,2988.05,3327.74,-3.06438,8.18675,17.5466,-852.234,2386.01,3826.77,8.74953,-4.84634,19.9563
114,1,-1065.35,2032.75,5614.22,3.52073,-0.227984,12.9423,-1306.02,1647.23,5330.64,11.6005,-10.0456,12.4849
115,0,-1447.27,1395.86,7561.93,12.0877,-5.91423,15.015,-1610.07,748.28,7857.51,23.3219,-17.7279,15.9142
115,1,-1526.3,1094.17,9145.73,21.4626,-5.21363,14.3599,-1634.05,408.218,8986.6,28.7193,-19.8019,17.2866
116,0,-1877.02,913.402,10474.5,28.4599,1.32557,9.49743,-1829.15,330.406,10455.3,38.1393,-11.8759,11.0525
116,1,-2279.25,659.626,11565.1,32.3778,9.46578,4.11629,-2008.72,268.155,11116.3,41.7835,-7.43923,8.55188
117,0,-2421.73,351.974,12152.9,34.3596,19.115,1.75317,-2141.6,-101.714,11964.9,44.7558,4.78531,4.7565
117,1,-2717.39,398.621,12033.3,33.3843,25.3502,0.670813,-2209.84,-119.721,12221.2,45.8079,10.8534,3.44513
118,0,-2875.43,616.487,11479.1,26.6166,32.9414,1.7529,-2695.82,312.399,11491.1,35.1994,22.6512,4.5578
118,1,-2843.12,689.528,10899.6,19.9395,40.2281,3.33829,-2900.57,416.594,11050.5,30.5946,27.3932,5.25911
119,0,-2677.93,651.228,10005.5,14.1163,46.6154,1.79899,-2639.64,367.514,9817.55,23.7507,34.4657,4.03978
119,1,-2682.7,572.221,8974.75,7.92736,50.9601,-1.85942,-2673.11,350.751,9220.09,19.7563,38.5364,1.53986
120,0,-2743.75,403.439,8122.39,0.305543,52.6676,-5.28937,-2887.39,202.326,8005.14,10.4583,40.1981,-2.94166
120,1,-2876.62,124.524,7335.9,-6.23426,50.6862,-8.33817,-2987.96,77.8199,7461.55,6.052,40.4573,-4.48168
121,0,-3142.36,-99.3431,6676.28,-8.9328,43.6745,-10.4572,-3605.6,-432.1,6653.57,1.7992,31.7845,-8.0484
121,1,-3382.99,-241.804,6313.53,-7.95747,32.9888,-9.63429,-3864.24,-629.671,6387.73,1.00605,26.9819,-9.16159
122,0,-3366.26,-420.166,6215.35,-5.57948,21.754,-6.09791,-3865.44,-778.1,6203.4,4.31368,13.4465,-5.8083
122,1,-3230.99,-469.264,6460.73,-3.79586,15.6254,-3.82636,-3852.27,-942.105,6233.29,6.6462,5.21385,-2.82033
123,0,-3028.68,-192.764,6908.43,-0.71676,8.43055,-1.67702,-3278.92,-694.35,6827,11.4172,-4.92281,0.228393
123,1,-2901.78,14.3526,7205.33,0.777374,2.92721,-1.41765,-3153.16,-419.005,7065.28,13.2317,-8.59749,0.259232
124,0,-2813.19,128.082,7684.14,-0.487645,1.81402,0.0760444,-3027.48,-114.948,7724.82,11.4789,-9.98464,1.8748
124,1,-2802.41,77.8198,8014.57,-4.7252,3.65834,3.67345,-2981.98,-19.1552,7888.9,10.1678,-10.0915,3.14018
125,0,-2619.28,2.3997,8422.76,-9.45084,8.42943,6.56992,-2534.31,-240.593,8378.45,2.66848,-3.87262,7.65197
125,1,-2826.33,-82.5925,8796.27,-11.7072,13.3838,2.71391,-2370.26,-377.08,8608.35,-0.396272,-0.366014,6.75331
126,0,-3242.91,-288.481,8803.49,-13.1706,15.5792,4.42038,-3345.79,-573.392,8686.16,-1.61574,2.63692,5.01535
126,1,-3150.79,-428.553,8619.14,-17.0118,16.8749,11.3408,-3636.8,-657.206,8647.86,-2.63712,3.1098,7.25582
127,0,-3015.5,-393.853,8602.36,-20.0913,18.384,9.5431,-3172.37,-791.27,8617.93,-8.49024,4.77115,10.3504
127,1,-3129.21,-384.268,8775.93,-20.183,18.689,4.726,-3068.16,-872.682,8661.02,-10.2744,5.41158,9.35995
128,0,-3189.07,-355.542,9045.27,-18.3081,16.8295,-0.0300994,-3381.78,-871.491,8992.59,-6.31141,3.14049,2.15011
128,1,-3039.46,-287.31,9174.57,-16.3721,14.5276,-1.17379,-3398.58,-841.565,9212.88,-4.8171,1.64642,-0.106702
129,0,-2851.51,-239.423,9182.96,-14.68,13.2775,-2.57607,-2979.63,-714.682,9150.65,-2.92703,0.487905,-0.899306
129,1,-2737.78,-132.889,9114.73,-12.9422,13.5518,-6.52401,-2770.1,-614.119,9127.89,-1.99699,0.228654,-2.21025
130,0,-2675.52,-64.6473,9003.4,-11.6312,15.32,-9.74063,-2711.44,-446.535,8930.39,-0.106901,2.8046,-6.95075
130,1,-2619.26,-92.1725,8901.65,-11.7987,17.4998,-13.2162,-2628.84,-458.483,8899.24,0.0762642,3.88717,-9.14627
131,0,-2795.21,-317.209,8683.79,-14.4205,19.8779,-15.9754,-3025.03,-669.159,8645.49,-3.1704,7.39292,-13.8257
131,1,-2962.81,-549.452,8619.13,-16.7529,19.6647,-13.8418,-3272.86,-843.944,8560.47,-4.89322,8.58232,-14.6647
132,0,-2868.27,-560.248,8382.13,-15.6557,18.7044,-14.2529,-2913.79,-978.021,8360.57,-4.43605,6.90567,-12.3935
132,1,-3051.39,-535.105,7904.5,-11.8754,16.8295,-11.9972,-2965.2,-1046.26,8200.15,-3.6586,6.06711,-12.9877
133,0,-3029.87,-538.695,7538.17,-9.64952,14.2228,-7.11934,-3385.36,-925.373,7594.47,1.60006,0.762758,-3.85774
133,1,-2627.68,-336.407,7226.92,-6.57042,8.55237,-0.671284,-3386.61,-970.839,7410.05,3.38414,-2.39314,1.20407
134,0,-2396.61,-102.968,7034.18,-2.05832,2.04321,-2.02711,-2675.59,-498.048,6927.67,10.2737,-10.6394,-2.01178
134,1,-2367.86,45.4798,6676.27,0.929686,-2.49969,-6.29538,-2530.66,-305.263,6708.56,13.0182,-13.8719,-4.98458
135,0,-2179.94,227.433,6354.23,1.93593,-5.39614,-3.58273,-2395.42,-6.0167,6294.4,14.2225,-17.5149,-2.02782
135,1,-1800.47,396.228,6110.02,0.792821,-7.17976,2.0727,-2215.85,162.798,6141.13,14.6189,-18.6585,0.838234
136,0,-1494,651.2,5847.86,-0.548683,-9.16142,4.35967,-1771.75,434.521,5846.67,12.1649,-21.4022,4.87768
136,1,-1261.76,859.504,5646.74,-0.167756,-12.1186,3.99397,-1659.18,524.329,5714.96,11.2043,-22.7286,5.99086
137,0,-926.586,1016.33,5498.3,0.0609756,-15.3961,4.05485,-1192.36,763.725,5451.62,12.3017,-27.1642,5.51834
137,1,-492.045,1301.22,5165.52,0.792605,-17.7285,2.59163,-865.522,853.532,5396.53,12.5,-29.1463,5.54876
138,0,-130.51,1566.99,4728.58,0.39641,-18.9176,0.244097,-450.148,1302.4,4867.47,12.5305,-31.0212,1.40289
138,1,171.162,1854.29,4253.34,-0.182888,-21.5241,-3.56673,-326.809,1476.02,4572.94,12.3323,-32.9115,-2.05771
139,0,362.709,1972.82,3934.89,1.15838,-26.021,-6.82904,126.845,1699.86,3931.34,14.451,-38.5208,-5.6247
139,1,725.409,2094.92,3682.3,3.20106,-30.457,-11.7679,399.819,1804.03,3633.21,15.9146,-41.067,-7.49991
140,0,1102.5,2037.48,3296.85,5.41141,-32.4389,-16.0515,1266.45,1768.12,3209.47,19.0393,-43.6278,-14.1152
140,1,1440.09,2088.93,2826.39,5.38116,-31.7837,-16.6464,1405.41,1853.1,3114.85,20.2286,-43.2014,-16.0366
141,0,1637.62,2256.52,2486.4,0.976055,-31.875,-16.7988,1431.72,2346.27,2656.42,13.9488,-43.8109,-16.0213
141,1,1801.62,2296.04,2129.67,-5.68542,-34.39,-18.9022,1387.45,2470.82,2280.5,10.5489,-44.6494,-16.7225
142,0,1861.49,2157.19,1747.8,-11.6002,-39.2526,-21.9053,1400.6,2393.01,1611.36,4.04028,-50.2586,-20.7923
142,1,2068.57,2032.69,2201.41,-14.0853,-48.0175,-25.8838,1491.58,2215.85,1552.62,0.503208,-53.2621,-22.2561
143,0,2117.67,1923.75,3228.49,-12.3935,-54.0545,-29.1461,1618.47,1751.4,3161.38,3.74961,-66.6907,-29.1761
143,1,2230.19,1709.48,4425.59,-9.55816,-60.6397,-34.4965,1741.77,1646.01,3861.83,5.96027,-72.4542,-32.5152
144,0,2147.61,1047.53,6016.49,-11.9509,-61.3873,-45.5021,2216.98,1236.65,5451.44,1.66207,-71.7837,-48.3216
144,1,1948.9,387.909,7145.42,-16.9661,-53.4002,-58.5813,2351.11,690.77,6665.38,-0.884041,-69.802,-56.265
145,0,1203.16,-655.918,8926.62,-21.082,-36.0839,-66.966,1502.45,-909.643,9180.33,-6.52384,-48.5997,-65.5174
145,1,-22.6406,-1545.4,11026.3,-24.7101,-17.8977,-71.6765,919.405,-1566.99,10371.6,-8.97859,-37.912,-68.9329
146,0,-1349.03,-2094.89,12692.7,-30.5026,-5.88494,-73.9176,-1310.6,-2355.82,12630.4,-17.1638,-20.3676,-72.0272
146,1,-2646.69,-2474.38,14006,-35.838,-2.39339,-72.866,-2361.84,-2668.33,13558.3,-21.006,-14.3903,-72.7135
147,0,-3582.86,-2823.93,14787.7,-37.7591,-4.26807,-69.543,-3671.38,-3272.81,14638,-24.0546,-16.8138,-68.2322
147,1,-3852.26,-3101.67,15106.2,-36.8904,-2.57647,-64.9852,-3998.32,-3592.49,14991.3,-24.8933,-18.1859,-66.3568
148,0,-4182.64,-3114.86,15160.1,-35.1983,5.95956,-59.1164,-3877.42,-3541.03,14878.8,-22.3631,-9.39118,-59.955
148,1,-4791.94,-2692.32,15292.9,-33.8416,11.6003,-53.8571,-4157.5,-3535.04,14964.9,-22.2103,-4.48191,-56.6313
149,0,-5851.34,-2416.96,15620.9,-32.2562,16.8288,-51.0673,-6010.46,-3166.37,15448.5,-20.427,3.3834,-50.6408
149,1,-6349.4,-2284.08,15866.4,-30.2288,17.8659,-40.1688,-6690.59,-3094.5,15771.8,-19.7561,5.51832,-44.9394
150,0,-6912.01,-2144.02,16164.4,-28.552,15.9148,-27.4247,-7394.42,-3019.1,16322.4,-17.3783,2.54603,-25.9165
150,1,-7303.49,-2218.22,16581,-24.9241,13.5673,-12.8975,-7625.53,-3081.33,16576.2,-15.8995,1.03664,-17.3021
151,0,-7292.75,-2165.56,16678,-19.8175,12.2562,2.07203,-7459.15,-3098.1,16670.8,-9.6805,-0.655333,1.01956
151,1,-7109.6,-1977.63,16676.8,-11.7995,11.6921,10.9598,-7277.19,-3032.26,16645.7,-6.31112,-1.15854,8.93272
152,0,-7047.33,-1677.16,16538,1.49277,7.37848,14.3748,-7637.46,-2875.45,16601.4,10.0594,-3.6278,13.7496
152,1,-6979.1,-1353.95,16099.8,18.5352,1.26573,19.2374,-7552.53,-2837.13,16624.1,18.6582,-7.37775,16.2194
153,0,-6156.77,-1183.94,14920.8,30.8529,-1.63096,26.3866,-6269.34,-2045.93,14850.2,39.7846,-12.9264,25.4564
153,1,-4841.18,-906.231,13641.1,34.3902,0.716179,29.0243,-5330.74,-1727.42,13985.8,46.8293,-13.5824,30.3809
154,0,-3974.43,-338.829,12354.2,29.6652,11.4777,26.0217,-3992.45,-528.041,12341.1,39.7264,1.11134,26.8754
154,1,-3482.4,27.5126,11658.6,16.4189,25.0904,23.4758,-3530.26,-8.39245,11675.3,30.458,11.219,25.3049
155,0,-2445.77,329.179,10716.5,2.6382,33.7952,18.095,-2104.65,342.34,10383.8,12.715,21.0815,19.7109
155,1,-1640.08,579.379,9696.59,-8.90161,37.8809,7.22655,-1544.27,466.867,9750.41,5.2289,24.4207,15.1222
156,0,-1367.1,719.449,8890.92,-17.2251,38.6128,-1.88964,-1567,610.508,8779.63,-6.20321,25.3658,1.12936
156,1,-1201.9,775.719,8331.86,-21.8747,35.9911,-5.6858,-1538.28,587.783,8368.94,-10.5335,24.8781,-3.50607
157,0,-1194.7,821.208,7894.91,-23.125,27.6227,-5.91467,-1835.12,529.122,7951.18,-11.8901,17.2264,-4.00911
157,1,-1077.4,887.046,7783.55,-20.8082,13.1414,-5.33541,-1942.89,538.693,7741.66,-11.7074,8.81157,-3.41471
158,0,-818.838,940.918,7838.61,-14.7414,-3.2,-7.69793,-1523.95,409.422,7886.48,-4.02513,-12.239,-5.31991
158,1,-520.761,820.027,8141.45,-9.64972,-11.2953,-10.2742,-1164.8,381.873,8005.01,0.121789,-21.0668,-6.95113
159,0,-326.82,660.811,8659.79,-2.45487,-16.9203,-13.5973,-657.251,254.996,8581.96,11.188,-29.0237,-12.469
159,1,-301.668,658.402,9206.86,1.26508,-19.7712,-15.0609,-523.132,275.327,8860.93,15.381,-31.814,-14.4817
160,0,-324.413,699.104,9514.54,-1.28018,-19.7409,-13.8264,-512.361,602.112,9423.53,10.4883,-31.2196,-12.3783
160,1,-348.355,758.957,9984.98,-5.8838,-15.8693,-11.8904,-417.797,664.395,9852.12,7.63731,-30.3354,-11.0519
161,0,-379.479,786.494,10524.9,-6.84454,-8.41525,-12.0884,-240.632,496.812,10503.3,5.79283,-21.4338,-10.6708
161,1,-545.863,847.542,11003.7,-4.93921,0.334714,-15.0607,-310.038,387.866,10814.6,5.62497,-16.7075,-11.1585
162,0,-928.918,934.929,11380.8,-3.18609,7.72816,-17.4389,-1049.79,548.255,11325.7,8.01807,-5.67175,-15.3197
162,1,-1283.27,896.634,11450.3,-2.48479,13.2923,-17.6067,-1344.34,618.9,11453.9,8.78049,-1.60067,-16.4634
163,0,-1497.56,650.048,11225.2,-3.2926,18.9173,-16.4483,-1533.47,353.171,11185.7,7.86595,5.73102,-14.9849
163,1,-1628.05,380.697,10904.4,-5.8382,24.8014,-14.4971,-1614.89,202.316,10991.8,6.82934,9.25294,-13.9635
164,0,-1631.65,132.896,10570.4,-7.82,28.2925,-13.3232,-1680.72,-98.135,10568,2.97291,15.4872,-11.4941
164,1,-1612.5,10.7798,10084.4,-10.701,32.4844,-12.7439,-1685.52,-223.855,10356.1,1.17384,18.4908,-10.686
165,0,-1594.54,-38.3044,9752.8,-14.2223,35.9906,-13.8566,-1677.14,-288.496,9646.3,-4.10012,22.9569,-12.1797
165,1,-1618.48,-116.112,9338.62,-17.2711,37.82,-15.32,-1693.9,-389.05,9343.38,-6.34141,24.6036,-13.0945
166,0,-1760.92,-296.866,8913.64,-19.634,37.5763,-14.2075,-2026.66,-711.049,8840.64,-9.40521,23.872,-11.4941
166,1,-1891.41,-482.419,8616.75,-19.5428,35.3661,-10.6558,-2146.4,-816.422,8598.78,-10.1829,23.186,-10.1373
167,0,-1970.42,-677.545,8509,-18.0032,31.86,-7.53069,-2286.45,-1084.55,8492.24,-7.88132,19.4363,-6.17414
167,1,-2055.42,-875.066,8735.22,-14.9088,27.3022,-4.95445,-2321.18,-1198.3,8534.12,-6.7226,16.9971,-4.34457
168,0,-2193.08,-1035.48,9084.77,-8.35421,22.165,-1.76854,-2547.41,-1583.73,9095.52,1.05109,10.5036,-0.579612
168,1,-2270.9,-1007.97,9364.9,-0.701776,17.607,2.19482,-2588.14,-1784.87,9336.18,5.15229,7.60679,1.47858
169,0,-2122.48,-806.863,9651.01,2.8657,15.4727,4.92362,-2263.75,-1328.83,9654.59,13.3529,3.11016,7.16412
169,1,-1960.86,-563.852,9955.07,5.06082,14.5275,6.90535,-2098.52,-1103.73,9782.71,16.0976,1.61586,9.00915
170,0,-1889.03,-413.008,10139.4,7.66749,15.9755,7.42378,-1991.98,-870.313,10144.2,18.8107,3.87173,9.29876
170,1,-1848.33,-131.705,10354.9,9.72548,17.6676,7.30185,-1966.84,-681.162,10315.4,19.9238,4.95424,9.02443
171,0,-1806.43,246.574,10443.5,9.67993,19.192,6.57019,-1906.99,22.6811,10426.7,20.0457,6.84434,8.1708
171,1,-1731.01,488.403,10442.3,6.26556,21.5852,4.87819,-1904.59,287.3,10375.3,19.1922,7.98776,7.74392
172,0,-1705.87,640.439,10539.3,2.98802,25.1369,3.15561,-1810.03,369.898,10523.7,14.1011,12.4691,4.98502
172,1,-1808.81,721.847,10655.4,0.884279,28.704,2.46954,-1848.32,381.876,10593.1,12.3171,14.6798,4.17682
173,0,-1811.22,726.641,10636.2,-1.53945,31.6309,1.05196,-2073.36,432.148,10507,9.87828,18.4143,3.93296
173,1,-2105.67,529.137,10688.9,-4.48149,35.0607,-2.36252,-1835.19,464.474,10566.8,7.94219,20.1219,1.69228
174,0,-2308,306.473,10923.5,-5.60972,36.7987,-2.71348,-2365.41,-47.8345,10905.6,5.22888,23.5973,0.426882
174,1,-2413.35,221.467,11127,-5.82316,37.6676,-2.17991,-2533.07,-198.721,11015.7,4.54268,24.8323,0.381085
175,0,-2835.89,199.917,11246.8,-6.95112,37.18,-2.75908,-3247.67,-126.899,11129.4,2.74408,23.6434,-0.44199
175,1,-2882.63,171.188,11390.4,-9.14617,35.8081,-1.38735,-3314.79,-137.664,11238.4,1.90551,22.9116,0.274294
176,0,-2907.75,98.1684,11487.4,-12.6827,34.1922,-1.49384,-3184.3,-209.487,11441.9,-2.88065,21.113,0.152483
176,1,-2893.4,-88.5697,11704,-18.78,33.872,-1.57014,-3131.62,-208.298,11473,-5.86877,20.2287,-0.182909
177,0,-3087.3,-240.608,12129,-22.6827,35.2285,0.71625,-3308.77,-481.208,12048.8,-10.8685,21.7681,2.17965
177,1,-3374.61,-369.895,12607.8,-25.3352,35.7622,6.12761,-3572.13,-596.154,12172.1,-13.064,22.7744,3.94808
178,0,-3393.79,-456.09,13111.8,-20.7627,36.2042,9.69493,-3549.41,-1228.17,13060.3,-10.1832,22.7897,10.7616
178,1,-3372.23,-578.19,13570.3,-12.8969,36.4787,8.53676,-3497.93,-1440.11,13407.5,-7.04289,23.1555,12.7439
179,0,-3385.4,-688.326,13806.2,-8.52157,36.7988,7.10374,-3548.2,-1283.31,13716.4,1.1121,24.0701,9.6192
179,1,-3307.6,-641.653,13848.1,-7.46954,36.936,6.64636,-3517.09,-1262.94,13911.5,3.09456,24.5579,8.78047
180,0,-3211.83,-696.705,13751.1,-6.50923,39.0547,8.04865,-3403.37,-1244.99,13732,3.88711,26.9663,10.4877
180,1,-3142.39,-773.322,13675.7,-6.40242,43.2771,10.0456,-3227.4,-1231.82,13657.7,3.93295,28.7042,11.631
181,0,-3123.24,-966.044,13474.6,-7.37797,47.1949,10.9146,-3179.5,-1535.85,13365.7,2.28673,34.1001,12.7895
181,1,-3010.72,-1240.18,13254.3,-7.91157,49.5731,10.4421,-3078.95,-1634.04,13135.8,1.4482,36.1585,13.0183
182,0,-2916.14,-1441.3,12928.7,-5.42707,51.3414,10.0153,-3099.29,-1966.81,12689.3,4.77102,38.6126,11.8904
182,1,-2782.07,-1545.45,12539.7,-3.56717,50.2136,11.4938,-3149.57,-2074.58,12483.4,5.96036,38.7501,11.8902
183,0,-2420.57,-1576.58,12522.9,0.0149385,53.079,15.0302,-2370.33,-2202.65,12498.9,8.35344,39.8627,16.2649
183,1,-2398.98,-1440.13,12493,7.63658,61.0207,20.4722,-2053.03,-2206.26,12583.9,10.6096,42.0883,18.4603
184,0,-2424.13,-1307.24,12071.6,15.8531,66.768,25.0607,-2394.17,-1945.31,12029.7,21.8435,52.6058,26.2188
184,1,-2394.2,-1077.41,11388.1,20.0608,69.7102,26.2805,-2442.09,-1783.69,11704.1,26.7987,56.2348,29.1311
185,0,-2201.49,-758.985,10612.4,22.8504,75.3807,24.741,-2084.18,-1186.38,10632.7,30.3656,64.8011,26.6618
185,1,-2047.05,-553.072,10088,21.3417,83.0635,21.3265,-1933.32,-873.895,10089.2,30.808,69.4053,25.1982
186,0,-2026.69,-429.767,9300.34,16.3114,91.2799,18.6282,-1938.1,-603.36,9041.79,23.9336,78.9626,21.5705
186,1,-1990.78,-477.636,8477.92,9.75658,99.2068,19.5578,-1958.46,-480.042,8528.16,20.427,83.4145,20.7927
187,0,-1970.43,-707.468,7948.78,5.48805,105.823,23.0333,-1999.16,-1013.89,7880.57,13.2323,92.4992,25.716
187,1,-2215.81,-944.497,7389.75,6.96625,108.064,29.3745,-2144,-1294.06,7595.61,11.0213,95.8232,28.4603
188,0,-2474.39,-997.185,6561.37,11.6307,102.668,35.8228,-2845.45,-1405.39,6477.61,17.7128,90.0768,37.987
188,1,-2507.93,-823.621,5767.68,17.4081,91.9673,40.8076,-3050.21,-1367.1,5892.15,20.7164,85.8692,41.6311
189,0,-2517.5,-442.957,5154.76,26.4475,79.7418,45.2893,-3023.88,-1069.04,5315.17,30.7613,71.4495,46.402
189,1,-2440.9,-33.5469,4762.09,33.2618,72.4852,48.5974,-3063.38,-908.606,4993.12,38.3228,62.5462,49.756
190,0,-2068.62,408.18,4595.68,41.2799,62.135,52.7589,-2590.57,-221.525,4668.72,50.4106,48.7054,55.7617
190,1,-1813.62,733.803,4431.68,47.8655,53.7048,54.1768,-2240.99,122.093,4559.76,55.0609,42.9727,57.6982
191,0,-1497.6,1163.55,4159.95,48.0946,50.0154,54.0397,-1737.03,1143.14,4108.49,55.0153,38.5522,56.8294
191,1,-1009.19,1764.48,3847.5,42.6529,47.5154,52.363,-1381.47,1660.36,3909.74,53.8721,36.2501,56.6159
192,0,-621.319,2406.13,3570.97,35.8999,46.7988,48.2625,-755.422,2467.16,3519.51,45.4886,34.6343,51.6621
192,1,-439.345,2975.96,3354.29,29.6346,49.5577,45.427,-548.274,2829.94,3391.39,40.7014,35.3962,48.1709
193,0,-205.92,3317.15,3210.63,20.8391,53.4144,43.4148,-314.858,3417.67,3203.46,30.6716,40.0454,46.2349
193,1,-106.545,3428.49,3294.41,10.9611,55.7164,40.8234,-210.692,3654.74,3134.01,25.5033,42.1036,45.0153
194,0,-235.816,3406.95,3515.87,4.08577,54.3752,38.0185,-517.119,3353.11,3490.71,14.5284,41.1739,41.4637
194,1,-350.744,3355.48,3932.44,1.84458,52.1343,35.5794,-647.629,3278.86,3725.37,10.4574,39.7867,39.2684
195,0,-395.041,3281.26,4521.41,2.82001,45.778,29.6499,-828.378,2977.22,4507.02,13.1247,30.26,29.3911
195,1,-466.863,3250.13,5105.6,5.79245,37.2567,19.7721,-875.082,2873.04,4955.98,15.1371,25.5947,24.2075
196,0,-614.101,3149.58,5452.78,7.97244,30.1224,7.69903,-1007.95,2765.31,5601.18,17.9571,17.8818,9.36105
196,1,-1072.56,2761.74,6005.81,9.87792,25.0461,-2.28596,-1182.72,2585.75,5908.88,19.192,14.5733,2.94223
197,0,-1477.2,2323.6,6461.92,10.1372,22.4849,-9.78611,-1674.7,2031.53,6489.43,20.3353,11.2503,-7.27047
197,1,-1885.4,1875.89,6929.98,8.32333,22.8353,-14.4052,-1885.43,1780.1,6828.25,20.3506,10.3354,-11.4024
198,0,-2189.48,1417.4,7372.92,5.64044,25.4419,-16.3719,-2279.25,1206.73,7293.9,16.3113,13.2924,-13.948
198,1,-2589.3,1126.49,7655.44,2.97274,29.329,-16.3872,-2274.5,798.487,7618.33,14.8171,15.823,-14.6951
199,0,-3052.58,1057.04,7857.76,-1.02104,31.3261,-14.0398,-3143.5,812.823,7831.42,10.5949,18.765,-12.4545
199,1,-3270.47,920.583,7984.66,-4.83208,31.1891,-12.4239,-3451.24,803.258,7917.62,8.29277,19.7561,-10.747
200,0,-3318.36,747.003,7888.91,-6.73772,30.6708,-11.8598,-3456.03,520.763,7908.05,3.78087,18.2166,-9.78665
200,1,-3387.79,553.074,7539.37,-9.90829,29.5885,-11.9512,-3453.64,380.683,7800.32,1.82932,17.6372,-9.939
201,0,-3427.3,477.645,7325.07,-14.3747,27.7593,-9.22282,-3675.08,274.144,7303.55,-4.11534,14.5582,-6.49423
201,1,-3415.33,501.582,7291.54,-17.4236,25.2898,-4.08575,-3803.18,215.481,7192.18,-6.67677,12.8964,-4.16169
202,0,-3312.39,591.361,7328.65,-17.1342,22.5764,-2.91157,-3533.87,216.674,7267.59,-5.6556,9.93927,-0.991104
202,1,-3373.42,653.614,7405.26,-16.7835,18.3692,-6.37165,-3430.89,231.039,7323.86,-5.24391,7.8812,-1.98154
203,0,-3368.65,694.316,7502.22,-16.2196,13.5369,-3.93325,-3647.55,277.724,7504.61,-4.87808,1.23532,-1.7074
203,1,-3281.26,693.122,7606.37,-15.5793,9.25333,1.32586,-3666.72,284.911,7560.89,-4.57319,-1.44812,-0.122066
204,0,-3270.48,657.211,7787.13,-14.4208,5.12223,3.78039,-3573.35,156.831,7869.71,-3.00318,-7.22512,4.23746
204,1,-3253.72,588.979,8115.12,-12.5764,1.11307,2.9117,-3526.66,71.8299,8026.56,-1.95127,-9.81701,5.36587
205,0,-3257.31,544.683,8440.74,-11.5244,-0.655419,2.31709,-3483.57,93.3707,8349.75,0.472362,-13.2619,3.65868
205,1,-3286.04,633.258,8655.03,-10.4726,-1.41764,3.17065,-3489.55,94.5719,8541.31,1.63106,-14.5122,3.70422
206,0,-3312.38,723.044,8693.35,-9.72565,-1.03663,4.20725,-3484.76,356.713,8653.83,2.36275,-13.7958,5.18282
